activity	subject	featureName	mean
STANDING	30	fBodyAccJerk-std()-Z	-0.511344228120242
STANDING	30	fBodyAccMag-mean()	-0.511344228120242
STANDING	30	fBodyAccMag-std()	-0.511344228120242
STANDING	30	fBodyBodyAccJerkMag-mean()	-0.511344228120242
STANDING	30	fBodyBodyAccJerkMag-std()	-0.511344228120242
STANDING	30	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
STANDING	30	fBodyBodyGyroJerkMag-std()	-0.511344228120242
STANDING	30	fBodyBodyGyroMag-mean()	-0.511344228120242
STANDING	30	fBodyBodyGyroMag-std()	-0.511344228120242
STANDING	30	fBodyGyro-mean()-X	-0.511344228120242
STANDING	30	fBodyGyro-mean()-Y	-0.511344228120242
STANDING	30	fBodyGyro-mean()-Z	-0.511344228120242
STANDING	30	fBodyGyro-std()-X	-0.511344228120242
STANDING	30	fBodyGyro-std()-Y	-0.511344228120242
STANDING	30	fBodyGyro-std()-Z	-0.511344228120242
STANDING	30	tBodyAcc-mean()-X	-0.511344228120242
STANDING	30	tBodyAcc-mean()-Y	-0.511344228120242
STANDING	30	tBodyAcc-mean()-Z	-0.511344228120242
STANDING	30	tBodyAcc-std()-X	-0.511344228120242
STANDING	30	tBodyAcc-std()-Y	-0.511344228120242
STANDING	30	tBodyAcc-std()-Z	-0.511344228120242
STANDING	30	tBodyAccJerk-mean()-X	-0.511344228120242
STANDING	30	tBodyAccJerk-mean()-Y	-0.511344228120242
STANDING	30	tBodyAccJerk-mean()-Z	-0.511344228120242
STANDING	30	tBodyAccJerk-std()-X	-0.511344228120242
STANDING	30	tBodyAccJerk-std()-Y	-0.511344228120242
STANDING	30	tBodyAccJerk-std()-Z	-0.511344228120242
STANDING	30	tBodyAccJerkMag-mean()	-0.511344228120242
STANDING	30	tBodyAccJerkMag-std()	-0.511344228120242
STANDING	30	tBodyAccMag-mean()	-0.511344228120242
STANDING	30	tBodyAccMag-std()	-0.511344228120242
STANDING	30	tBodyGyro-mean()-X	-0.511344228120242
STANDING	30	tBodyGyro-mean()-Y	-0.511344228120242
STANDING	30	tBodyGyro-mean()-Z	-0.511344228120242
STANDING	30	tBodyGyro-std()-X	-0.511344228120242
STANDING	30	tBodyGyro-std()-Y	-0.511344228120242
STANDING	30	tBodyGyro-std()-Z	-0.511344228120242
STANDING	30	tBodyGyroJerk-mean()-X	-0.511344228120242
STANDING	30	tBodyGyroJerk-mean()-Y	-0.511344228120242
STANDING	30	tBodyGyroJerk-mean()-Z	-0.511344228120242
STANDING	30	tBodyGyroJerk-std()-X	-0.511344228120242
STANDING	30	tBodyGyroJerk-std()-Y	-0.511344228120242
STANDING	30	tBodyGyroJerk-std()-Z	-0.511344228120242
STANDING	30	tBodyGyroJerkMag-mean()	-0.511344228120242
STANDING	30	tBodyGyroJerkMag-std()	-0.511344228120242
STANDING	30	tBodyGyroMag-mean()	-0.511344228120242
STANDING	30	tBodyGyroMag-std()	-0.511344228120242
STANDING	30	tGravityAcc-mean()-X	-0.511344228120242
STANDING	30	tGravityAcc-mean()-Y	-0.511344228120242
STANDING	30	tGravityAcc-mean()-Z	-0.511344228120242
STANDING	30	tGravityAcc-std()-X	-0.511344228120242
STANDING	30	tGravityAcc-std()-Y	-0.511344228120242
STANDING	30	tGravityAcc-std()-Z	-0.511344228120242
STANDING	30	tGravityAccMag-mean()	-0.511344228120242
STANDING	30	tGravityAccMag-std()	-0.511344228120242
WALKING	1	fBodyAcc-mean()-X	-0.511344228120242
WALKING	1	fBodyAcc-mean()-Y	-0.511344228120242
WALKING	1	fBodyAcc-mean()-Z	-0.511344228120242
WALKING	1	fBodyAcc-std()-X	-0.511344228120242
WALKING	1	fBodyAcc-std()-Y	-0.511344228120242
WALKING	1	fBodyAcc-std()-Z	-0.511344228120242
WALKING	1	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING	1	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	1	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	1	fBodyAccJerk-std()-X	-0.511344228120242
WALKING	1	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING	1	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING	1	fBodyAccMag-mean()	-0.511344228120242
WALKING	1	fBodyAccMag-std()	-0.511344228120242
WALKING	1	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING	1	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING	1	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	1	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING	1	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING	1	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING	1	fBodyGyro-mean()-X	-0.511344228120242
WALKING	1	fBodyGyro-mean()-Y	-0.511344228120242
WALKING	1	fBodyGyro-mean()-Z	-0.511344228120242
WALKING	1	fBodyGyro-std()-X	-0.511344228120242
WALKING	1	fBodyGyro-std()-Y	-0.511344228120242
WALKING	1	fBodyGyro-std()-Z	-0.511344228120242
WALKING	1	tBodyAcc-mean()-X	-0.511344228120242
WALKING	1	tBodyAcc-mean()-Y	-0.511344228120242
WALKING	1	tBodyAcc-mean()-Z	-0.511344228120242
WALKING	1	tBodyAcc-std()-X	-0.511344228120242
WALKING	1	tBodyAcc-std()-Y	-0.511344228120242
WALKING	1	tBodyAcc-std()-Z	-0.511344228120242
WALKING	1	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING	1	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	1	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	1	tBodyAccJerk-std()-X	-0.511344228120242
WALKING	1	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING	1	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING	1	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING	1	tBodyAccJerkMag-std()	-0.511344228120242
WALKING	1	tBodyAccMag-mean()	-0.511344228120242
WALKING	1	tBodyAccMag-std()	-0.511344228120242
WALKING	1	tBodyGyro-mean()-X	-0.511344228120242
WALKING	1	tBodyGyro-mean()-Y	-0.511344228120242
WALKING	1	tBodyGyro-mean()-Z	-0.511344228120242
WALKING	1	tBodyGyro-std()-X	-0.511344228120242
WALKING	1	tBodyGyro-std()-Y	-0.511344228120242
WALKING	1	tBodyGyro-std()-Z	-0.511344228120242
WALKING	1	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING	1	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING	1	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING	1	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING	1	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING	1	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING	1	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	1	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING	1	tBodyGyroMag-mean()	-0.511344228120242
WALKING	1	tBodyGyroMag-std()	-0.511344228120242
WALKING	1	tGravityAcc-mean()-X	-0.511344228120242
WALKING	1	tGravityAcc-mean()-Y	-0.511344228120242
WALKING	1	tGravityAcc-mean()-Z	-0.511344228120242
WALKING	1	tGravityAcc-std()-X	-0.511344228120242
WALKING	1	tGravityAcc-std()-Y	-0.511344228120242
WALKING	1	tGravityAcc-std()-Z	-0.511344228120242
WALKING	1	tGravityAccMag-mean()	-0.511344228120242
WALKING	1	tGravityAccMag-std()	-0.511344228120242
WALKING	2	fBodyAcc-mean()-X	-0.511344228120242
WALKING	2	fBodyAcc-mean()-Y	-0.511344228120242
WALKING	2	fBodyAcc-mean()-Z	-0.511344228120242
WALKING	2	fBodyAcc-std()-X	-0.511344228120242
WALKING	2	fBodyAcc-std()-Y	-0.511344228120242
WALKING	2	fBodyAcc-std()-Z	-0.511344228120242
WALKING	2	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING	2	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	2	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	2	fBodyAccJerk-std()-X	-0.511344228120242
WALKING	2	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING	2	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING	2	fBodyAccMag-mean()	-0.511344228120242
WALKING	2	fBodyAccMag-std()	-0.511344228120242
WALKING	2	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING	2	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING	2	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	2	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING	2	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING	2	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING	2	fBodyGyro-mean()-X	-0.511344228120242
WALKING	2	fBodyGyro-mean()-Y	-0.511344228120242
WALKING	2	fBodyGyro-mean()-Z	-0.511344228120242
WALKING	2	fBodyGyro-std()-X	-0.511344228120242
WALKING	2	fBodyGyro-std()-Y	-0.511344228120242
WALKING	2	fBodyGyro-std()-Z	-0.511344228120242
WALKING	2	tBodyAcc-mean()-X	-0.511344228120242
WALKING	2	tBodyAcc-mean()-Y	-0.511344228120242
WALKING	2	tBodyAcc-mean()-Z	-0.511344228120242
WALKING	2	tBodyAcc-std()-X	-0.511344228120242
WALKING	2	tBodyAcc-std()-Y	-0.511344228120242
WALKING	2	tBodyAcc-std()-Z	-0.511344228120242
WALKING	2	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING	2	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	2	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	2	tBodyAccJerk-std()-X	-0.511344228120242
WALKING	2	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING	2	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING	2	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING	2	tBodyAccJerkMag-std()	-0.511344228120242
WALKING	2	tBodyAccMag-mean()	-0.511344228120242
WALKING	2	tBodyAccMag-std()	-0.511344228120242
WALKING	2	tBodyGyro-mean()-X	-0.511344228120242
WALKING	2	tBodyGyro-mean()-Y	-0.511344228120242
WALKING	2	tBodyGyro-mean()-Z	-0.511344228120242
WALKING	2	tBodyGyro-std()-X	-0.511344228120242
WALKING	2	tBodyGyro-std()-Y	-0.511344228120242
WALKING	2	tBodyGyro-std()-Z	-0.511344228120242
WALKING	2	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING	2	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING	2	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING	2	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING	2	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING	2	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING	2	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	2	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING	2	tBodyGyroMag-mean()	-0.511344228120242
WALKING	2	tBodyGyroMag-std()	-0.511344228120242
WALKING	2	tGravityAcc-mean()-X	-0.511344228120242
WALKING	2	tGravityAcc-mean()-Y	-0.511344228120242
WALKING	2	tGravityAcc-mean()-Z	-0.511344228120242
WALKING	2	tGravityAcc-std()-X	-0.511344228120242
WALKING	2	tGravityAcc-std()-Y	-0.511344228120242
WALKING	2	tGravityAcc-std()-Z	-0.511344228120242
WALKING	2	tGravityAccMag-mean()	-0.511344228120242
WALKING	2	tGravityAccMag-std()	-0.511344228120242
WALKING	3	fBodyAcc-mean()-X	-0.511344228120242
WALKING	3	fBodyAcc-mean()-Y	-0.511344228120242
WALKING	3	fBodyAcc-mean()-Z	-0.511344228120242
WALKING	3	fBodyAcc-std()-X	-0.511344228120242
WALKING	3	fBodyAcc-std()-Y	-0.511344228120242
WALKING	3	fBodyAcc-std()-Z	-0.511344228120242
WALKING	3	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING	3	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	3	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	3	fBodyAccJerk-std()-X	-0.511344228120242
WALKING	3	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING	3	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING	3	fBodyAccMag-mean()	-0.511344228120242
WALKING	3	fBodyAccMag-std()	-0.511344228120242
WALKING	3	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING	3	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING	3	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	3	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING	3	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING	3	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING	3	fBodyGyro-mean()-X	-0.511344228120242
WALKING	3	fBodyGyro-mean()-Y	-0.511344228120242
WALKING	3	fBodyGyro-mean()-Z	-0.511344228120242
WALKING	3	fBodyGyro-std()-X	-0.511344228120242
WALKING	3	fBodyGyro-std()-Y	-0.511344228120242
WALKING	3	fBodyGyro-std()-Z	-0.511344228120242
WALKING	3	tBodyAcc-mean()-X	-0.511344228120242
WALKING	3	tBodyAcc-mean()-Y	-0.511344228120242
WALKING	3	tBodyAcc-mean()-Z	-0.511344228120242
WALKING	3	tBodyAcc-std()-X	-0.511344228120242
WALKING	3	tBodyAcc-std()-Y	-0.511344228120242
WALKING	3	tBodyAcc-std()-Z	-0.511344228120242
WALKING	3	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING	3	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	3	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	3	tBodyAccJerk-std()-X	-0.511344228120242
WALKING	3	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING	3	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING	3	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING	3	tBodyAccJerkMag-std()	-0.511344228120242
WALKING	3	tBodyAccMag-mean()	-0.511344228120242
WALKING	3	tBodyAccMag-std()	-0.511344228120242
WALKING	3	tBodyGyro-mean()-X	-0.511344228120242
WALKING	3	tBodyGyro-mean()-Y	-0.511344228120242
WALKING	3	tBodyGyro-mean()-Z	-0.511344228120242
WALKING	3	tBodyGyro-std()-X	-0.511344228120242
WALKING	3	tBodyGyro-std()-Y	-0.511344228120242
WALKING	3	tBodyGyro-std()-Z	-0.511344228120242
WALKING	3	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING	3	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING	3	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING	3	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING	3	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING	3	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING	3	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	3	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING	3	tBodyGyroMag-mean()	-0.511344228120242
WALKING	3	tBodyGyroMag-std()	-0.511344228120242
WALKING	3	tGravityAcc-mean()-X	-0.511344228120242
WALKING	3	tGravityAcc-mean()-Y	-0.511344228120242
WALKING	3	tGravityAcc-mean()-Z	-0.511344228120242
WALKING	3	tGravityAcc-std()-X	-0.511344228120242
WALKING	3	tGravityAcc-std()-Y	-0.511344228120242
WALKING	3	tGravityAcc-std()-Z	-0.511344228120242
WALKING	3	tGravityAccMag-mean()	-0.511344228120242
WALKING	3	tGravityAccMag-std()	-0.511344228120242
WALKING	4	fBodyAcc-mean()-X	-0.511344228120242
WALKING	4	fBodyAcc-mean()-Y	-0.511344228120242
WALKING	4	fBodyAcc-mean()-Z	-0.511344228120242
WALKING	4	fBodyAcc-std()-X	-0.511344228120242
WALKING	4	fBodyAcc-std()-Y	-0.511344228120242
WALKING	4	fBodyAcc-std()-Z	-0.511344228120242
WALKING	4	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING	4	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	4	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	4	fBodyAccJerk-std()-X	-0.511344228120242
WALKING	4	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING	4	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING	4	fBodyAccMag-mean()	-0.511344228120242
WALKING	4	fBodyAccMag-std()	-0.511344228120242
WALKING	4	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING	4	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING	4	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	4	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING	4	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING	4	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING	4	fBodyGyro-mean()-X	-0.511344228120242
WALKING	4	fBodyGyro-mean()-Y	-0.511344228120242
WALKING	4	fBodyGyro-mean()-Z	-0.511344228120242
WALKING	4	fBodyGyro-std()-X	-0.511344228120242
WALKING	4	fBodyGyro-std()-Y	-0.511344228120242
WALKING	4	fBodyGyro-std()-Z	-0.511344228120242
WALKING	4	tBodyAcc-mean()-X	-0.511344228120242
WALKING	4	tBodyAcc-mean()-Y	-0.511344228120242
WALKING	4	tBodyAcc-mean()-Z	-0.511344228120242
WALKING	4	tBodyAcc-std()-X	-0.511344228120242
WALKING	4	tBodyAcc-std()-Y	-0.511344228120242
WALKING	4	tBodyAcc-std()-Z	-0.511344228120242
WALKING	4	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING	4	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	4	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	4	tBodyAccJerk-std()-X	-0.511344228120242
WALKING	4	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING	4	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING	4	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING	4	tBodyAccJerkMag-std()	-0.511344228120242
WALKING	4	tBodyAccMag-mean()	-0.511344228120242
WALKING	4	tBodyAccMag-std()	-0.511344228120242
WALKING	4	tBodyGyro-mean()-X	-0.511344228120242
WALKING	4	tBodyGyro-mean()-Y	-0.511344228120242
WALKING	4	tBodyGyro-mean()-Z	-0.511344228120242
WALKING	4	tBodyGyro-std()-X	-0.511344228120242
WALKING	4	tBodyGyro-std()-Y	-0.511344228120242
WALKING	4	tBodyGyro-std()-Z	-0.511344228120242
WALKING	4	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING	4	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING	4	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING	4	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING	4	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING	4	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING	4	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	4	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING	4	tBodyGyroMag-mean()	-0.511344228120242
WALKING	4	tBodyGyroMag-std()	-0.511344228120242
WALKING	4	tGravityAcc-mean()-X	-0.511344228120242
WALKING	4	tGravityAcc-mean()-Y	-0.511344228120242
WALKING	4	tGravityAcc-mean()-Z	-0.511344228120242
WALKING	4	tGravityAcc-std()-X	-0.511344228120242
WALKING	4	tGravityAcc-std()-Y	-0.511344228120242
WALKING	4	tGravityAcc-std()-Z	-0.511344228120242
WALKING	4	tGravityAccMag-mean()	-0.511344228120242
WALKING	4	tGravityAccMag-std()	-0.511344228120242
WALKING	5	fBodyAcc-mean()-X	-0.511344228120242
WALKING	5	fBodyAcc-mean()-Y	-0.511344228120242
WALKING	5	fBodyAcc-mean()-Z	-0.511344228120242
WALKING	5	fBodyAcc-std()-X	-0.511344228120242
WALKING	5	fBodyAcc-std()-Y	-0.511344228120242
WALKING	5	fBodyAcc-std()-Z	-0.511344228120242
WALKING	5	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING	5	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	5	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	5	fBodyAccJerk-std()-X	-0.511344228120242
WALKING	5	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING	5	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING	5	fBodyAccMag-mean()	-0.511344228120242
WALKING	5	fBodyAccMag-std()	-0.511344228120242
WALKING	5	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING	5	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING	5	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	5	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING	5	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING	5	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING	5	fBodyGyro-mean()-X	-0.511344228120242
WALKING	5	fBodyGyro-mean()-Y	-0.511344228120242
WALKING	5	fBodyGyro-mean()-Z	-0.511344228120242
WALKING	5	fBodyGyro-std()-X	-0.511344228120242
WALKING	5	fBodyGyro-std()-Y	-0.511344228120242
WALKING	5	fBodyGyro-std()-Z	-0.511344228120242
WALKING	5	tBodyAcc-mean()-X	-0.511344228120242
WALKING	5	tBodyAcc-mean()-Y	-0.511344228120242
WALKING	5	tBodyAcc-mean()-Z	-0.511344228120242
WALKING	5	tBodyAcc-std()-X	-0.511344228120242
WALKING	5	tBodyAcc-std()-Y	-0.511344228120242
WALKING	5	tBodyAcc-std()-Z	-0.511344228120242
WALKING	5	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING	5	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	5	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	5	tBodyAccJerk-std()-X	-0.511344228120242
WALKING	5	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING	5	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING	5	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING	5	tBodyAccJerkMag-std()	-0.511344228120242
WALKING	5	tBodyAccMag-mean()	-0.511344228120242
WALKING	5	tBodyAccMag-std()	-0.511344228120242
WALKING	5	tBodyGyro-mean()-X	-0.511344228120242
WALKING	5	tBodyGyro-mean()-Y	-0.511344228120242
WALKING	5	tBodyGyro-mean()-Z	-0.511344228120242
WALKING	5	tBodyGyro-std()-X	-0.511344228120242
WALKING	5	tBodyGyro-std()-Y	-0.511344228120242
WALKING	5	tBodyGyro-std()-Z	-0.511344228120242
WALKING	5	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING	5	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING	5	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING	5	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING	5	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING	5	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING	5	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	5	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING	5	tBodyGyroMag-mean()	-0.511344228120242
WALKING	5	tBodyGyroMag-std()	-0.511344228120242
WALKING	5	tGravityAcc-mean()-X	-0.511344228120242
WALKING	5	tGravityAcc-mean()-Y	-0.511344228120242
WALKING	5	tGravityAcc-mean()-Z	-0.511344228120242
WALKING	5	tGravityAcc-std()-X	-0.511344228120242
WALKING	5	tGravityAcc-std()-Y	-0.511344228120242
WALKING	5	tGravityAcc-std()-Z	-0.511344228120242
WALKING	5	tGravityAccMag-mean()	-0.511344228120242
WALKING	5	tGravityAccMag-std()	-0.511344228120242
WALKING	6	fBodyAcc-mean()-X	-0.511344228120242
WALKING	6	fBodyAcc-mean()-Y	-0.511344228120242
WALKING	6	fBodyAcc-mean()-Z	-0.511344228120242
WALKING	6	fBodyAcc-std()-X	-0.511344228120242
WALKING	6	fBodyAcc-std()-Y	-0.511344228120242
WALKING	6	fBodyAcc-std()-Z	-0.511344228120242
WALKING	6	fBodyAccJerk-mean()-X	-0.511344228120242
WALKING	6	fBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	6	fBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	6	fBodyAccJerk-std()-X	-0.511344228120242
WALKING	6	fBodyAccJerk-std()-Y	-0.511344228120242
WALKING	6	fBodyAccJerk-std()-Z	-0.511344228120242
WALKING	6	fBodyAccMag-mean()	-0.511344228120242
WALKING	6	fBodyAccMag-std()	-0.511344228120242
WALKING	6	fBodyBodyAccJerkMag-mean()	-0.511344228120242
WALKING	6	fBodyBodyAccJerkMag-std()	-0.511344228120242
WALKING	6	fBodyBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	6	fBodyBodyGyroJerkMag-std()	-0.511344228120242
WALKING	6	fBodyBodyGyroMag-mean()	-0.511344228120242
WALKING	6	fBodyBodyGyroMag-std()	-0.511344228120242
WALKING	6	fBodyGyro-mean()-X	-0.511344228120242
WALKING	6	fBodyGyro-mean()-Y	-0.511344228120242
WALKING	6	fBodyGyro-mean()-Z	-0.511344228120242
WALKING	6	fBodyGyro-std()-X	-0.511344228120242
WALKING	6	fBodyGyro-std()-Y	-0.511344228120242
WALKING	6	fBodyGyro-std()-Z	-0.511344228120242
WALKING	6	tBodyAcc-mean()-X	-0.511344228120242
WALKING	6	tBodyAcc-mean()-Y	-0.511344228120242
WALKING	6	tBodyAcc-mean()-Z	-0.511344228120242
WALKING	6	tBodyAcc-std()-X	-0.511344228120242
WALKING	6	tBodyAcc-std()-Y	-0.511344228120242
WALKING	6	tBodyAcc-std()-Z	-0.511344228120242
WALKING	6	tBodyAccJerk-mean()-X	-0.511344228120242
WALKING	6	tBodyAccJerk-mean()-Y	-0.511344228120242
WALKING	6	tBodyAccJerk-mean()-Z	-0.511344228120242
WALKING	6	tBodyAccJerk-std()-X	-0.511344228120242
WALKING	6	tBodyAccJerk-std()-Y	-0.511344228120242
WALKING	6	tBodyAccJerk-std()-Z	-0.511344228120242
WALKING	6	tBodyAccJerkMag-mean()	-0.511344228120242
WALKING	6	tBodyAccJerkMag-std()	-0.511344228120242
WALKING	6	tBodyAccMag-mean()	-0.511344228120242
WALKING	6	tBodyAccMag-std()	-0.511344228120242
WALKING	6	tBodyGyro-mean()-X	-0.511344228120242
WALKING	6	tBodyGyro-mean()-Y	-0.511344228120242
WALKING	6	tBodyGyro-mean()-Z	-0.511344228120242
WALKING	6	tBodyGyro-std()-X	-0.511344228120242
WALKING	6	tBodyGyro-std()-Y	-0.511344228120242
WALKING	6	tBodyGyro-std()-Z	-0.511344228120242
WALKING	6	tBodyGyroJerk-mean()-X	-0.511344228120242
WALKING	6	tBodyGyroJerk-mean()-Y	-0.511344228120242
WALKING	6	tBodyGyroJerk-mean()-Z	-0.511344228120242
WALKING	6	tBodyGyroJerk-std()-X	-0.511344228120242
WALKING	6	tBodyGyroJerk-std()-Y	-0.511344228120242
WALKING	6	tBodyGyroJerk-std()-Z	-0.511344228120242
WALKING	6	tBodyGyroJerkMag-mean()	-0.511344228120242
WALKING	6	tBodyGyroJerkMag-std()	-0.511344228120242
WALKING	6	tBodyGyroMag-mean()	-0.511344228120242
WALKING	6	tBodyGyroMag-std()	-0.511344228120242
WALKING	6	tGravityAcc-mean()-X	-0.511344228120242
WALKING	6	tGravityAcc-mean()-Y	-0.511344228120242
WALKING	6	tGravityAcc-mean()-Z	-0.511344228120242
WALKING	6	tGravityAcc-std()-X	-0.511344228120242
WALKING	6	tGravityAcc-std()-Y	-0.511344228120242
WALKING	6	tGravityAcc-std()-Z	-0.511344228120242
